id,text,name,name_number
2311,郭磊卿，字子奇，号兑斋，仙居人，晞宗子。嘉定七年进士，端平初，拜右正言，擢右史，弹劾权倖无所避。时与杜范、徐元杰诸贤，号端平六君子。官终起居舍人，卒諡正肃(宋会要稿作忠肃)。有兑斋集。,"郭磊卿,杜范,徐元杰",3
2312,郭药师，铁州人。辽募辽东人为兵，使报怨于女真，号曰怨军，药师为其渠帅。辽亡，以涿易二州归宋，使副王安中守燕山。王安中杀张觉，函道首送金，药师怨之，遂降金。后金师犯宋能得全胜者，全为药师导之之力。,"郭药师,王安中,张觉",3
2313,许元，(989～1057)，字子春，宣城人，逖子。以父荫为泰州军事推官，累迁国子博士，监在京榷货务、三门发运判官。为吏强敏，尤能商财利。庆历中擢为江浙制置发运判官。在江浙十三年，以聚剑刻薄为能，急于进取，多聚珍奇，以赂权贵，尤为王尧臣所知。历知扬、越、秦三州，嘉祐二年卒，年六十九。,"许元,王尧臣",2
2314,许升，字顺之，号存斋，同安人。朱熹簿同安，升年十三，从之游。及熹之任，复从游于建阳。及卒，熹深惜之。著有孟子解、礼记文解、易解等书。,"许升,同安,朱熹",3
2315,许仁，字性初，钜野人。从杨时游，登宣和进士，历监察御史，随跸南渡。建炎初除集英殿修撰知临安府，疏劾黄潜善、汪伯彦，直道不容于朝。后卜居天台县之墨湖。著有灵溪新纪编及奏疏。,"许仁,杨时,黄潜善,汪伯彦",4
2316,许平，字秉之，歙人，逖子，元弟。以范仲淹荐召试为太庙斋郎，迁泰州海陵主簿，虽慷慨自许，终不得一用。嘉祐中卒，年五十九。,"许平,范仲淹",2
2317,许仲，(1097～1157)，字彦时，汾州人。能挽强弓，尝从张俊，屡立战功，授武节郎。又从刘宝破刘豫，转武功郎，历湖南兵马副都监，终江西兵马都督。绍兴二十七年卒，年六十一。,"许仲,张俊,刘宝",3
2318,许希，一名希善，开封人。精医，天圣中，仁宗不豫，侍医数进药不效，希以鍼进，遂愈。官至殿中省尚药奉御。有神应鍼经要诀。,"许希,仁宗",2
2319,许庚，字伯先，号万松，武林人。元初时与方回论诗。,许庚,1
2320,许迥，字光远，歙人，逖弟。好击剑，负气，以贫事其母。少尝仕南唐李氏，宋师伐金陵，逖护北城被伤，谓迥曰：吾将死，汝归慰吾亲。迥以身蔽逖，逖曰：君亲忠孝，吾与尔均有之，何不可？迥乃去。逖后仕宋，迥终不仕。逖为魏冠氏令，有贼曰：吾闻迥之为人，即领众去。年五十八卒。,许迥,1
2321,许唐，苏州人，骧父。唐知契丹将攫边，白其父信曰，不去且为虏，其父不欲徙。唐遂赍金而南经商，后卜居睢阳娶李氏而生骧。,许唐,1
2322,许坚，字介石，江左人。有异术，早岁以时事干江南李氏，不见礼，拂衣归，隐茅山。太平兴国间游庐山，及洪州西山、吉州玉笥山，后不知所终。,许坚,1
2323,许通，淳祐五年与知淮西某州倪政率兵援安丰，与蒙古军数战而没。,许通,1
2324,许规，祁门人。尝寓宣州客邸。傍舍客有病者，乃建康人；规为请医，终不愈，其人因以囊中金百两付规，讬以后事，规为之棺殓，并以馀金还其家，人称为长者，早卒，以子逖贵。赠大理评事。,许规,1
2325,许将，(1037～1111)，字冲元，福州闽县人。举嘉祐八年进士第一，神宗时累拜翰林学士，龙阁图直学士，历知成都府。元祐三年再为翰林学士，进尚书左丞。章惇、蔡卞同肆罗织，贬谪元祐诸亚，奏发司马光墓，赖将言而止。累官门下侍郎、平章事，出知河南府，政和元年卒，年七十五。諡文定，改諡文恪。,"许将,神宗,章惇,蔡卞,司马光,平章",6
2326,许逖，字景山，歙人，遂弟。仕南唐为监察御史，国亡入宋，献其文，得召试为汲县尉，迁冠氏主簿，民愿得以为令，遂知县事。数上书太宗，论北边事。拜太仆寺丞，知海陵，迁太常丞知鼎州，调知兴元府，官至司封员外郎知扬州。卒年五十七。,"许逖,景山,太宗",3
2327,许堪，金华人，端平中知泰州，增治城濠，又创堡城于城北。淳祐中虏哨至，以濠深不敢觇城，堪之功也。,"许堪,金华",2
2328,许，字养浩，嵊县人。景定初进士，教授金陵，累官太学国子录。时丁大全用事，有沈翥者为之腹心，借势辄祸善类，作书切责，翥怒，将置于法，人危之，曰，吾以此得罪，夫复何憾，时论壮之。宋亡，避居东阳。,"丁大全,沈翥",2
2329,许几，(1054～1115)，字先之，贵溪人。以诸生谒韩琦于魏，琦勉以入太学，未冠擢上第。知南陵县，还民之讬僧尼为奸者数百人。知郓州，梁山泺多盗，几籍十人为保，使晨出夕归，否则以告，辄穷治，无脱者。几有吏干，善理财，官至户部尚书，坐事贬永州团练副使，安置袁州，政和五年卒，年六十二。,"许几,韩琦",2
2330,许旸，字东叔，丹徒人。由乡校贡辟雍，政和四年以贡士释褐，授闽县尉。累擢知萧山县，入为大理寺正兼工部郎官权大理少卿。秦桧置大将岳飞于理，必欲文致反状，旸不可，出知南剑州，以言者辍行归。卒年五十八。,"许旸,秦桧,岳飞",3
2331,许抟，字公执，莆田人。宣和中在太学时，秦桧弟棣触犯学规，桧折简为棣援，抟不许。建炎二年恩赐进士，调泉州教授，以荐召对，改秘书省正字，累迁监察御史，出知抚州严州。南渡后典籍文物十无一存，岁当科举，故事无所从考，时以抟多所谙练，特迁礼部员外郎。秦桧得政，遂改祠遁迹。,"许抟,秦桧",2
2332,许瑾，字子瑜，号高山，剡县人。尝从朱熹游，明于理学。学者从之游，随其资禀，皆厌足所欲。宋运既改，征辟不就。著有春秋经传十卷。俞浙状其行曰：学博而正，行峻而和，文丽而则，君子人也。,"许瑾,朱熹,俞浙",3
2333,许遵，字仲涂，泗州人。第进士。又中明法，擢大理寺详断官，累典刑狱，强敏明恕。及知登州，执政许以判大理，遵欲立奇以自鬻，大戾法意，廷论纷然，官终中散大夫。卒年八十一。,许遵,1
2334,许琼，字世英(子英)，东阳人。善骑射，睦寇窃发，琼集乡兵捍之，民赖以安。以功补奉议郎，摄郎事，以兵食不继力战死。,许琼,1
2335,许子良，字肖说，东阳人。嘉熙二年进士，授馀姚簿，未上，以宰相乔行简荐，为太学博士。请外，出知饶州，改知台州。前任负供钱三百馀万，子良节缩繁费，谢去所宜得者，居半载，郡计裕如，吏无所容其私，皆畏忌之。子良清介尚义，济急扶颠，斧钺在前，亦无畏顾。,"许子良,乔行简",2
2336,许之鑑，韶州城西人。宋末集兵勤王，与熊飞共拒元兵，战于榴花岭，之鑑功为多。及韶州失守，又从文天祥于汀州，力战五坡岭，被执不屈死。,"许之鑑,熊飞,文天祥",3
2337,许月卿，(1216～1285)，字太空，后更字曰宋士，婺源人。淳祐四年进士，授濠州司户参军，数疏斥丁贾奸邪，出提举江西常平事，召试馆职罢归。元军下钱塘，月卿深居一室，自号泉田子。三年不言而卒，时元至元二十二年，年七十。谢枋得深推重之，时人称曰山屋先生。有百官箴，先天集。,"许月卿,谢枋得,山屋先生",3
2338,许及之，(？～1209)，字深甫，温州永嘉人。隆兴元年进士，早与薛叔似同擢拾遗补阙。党事起，叔似累斥逐，而及之以谄事韩侂冑官至同知枢密院事。及侂冑诛，降两官，泉州居住，嘉定二年卒。有涉斋集。,"许及之,薛叔似",2
2339,许允成，王安石门人，著有孟子义十四卷。安石喜孟子，自为之解，其子雱与允成皆有注释，崇宁、大观间，场屋举子咸宗之。,"许允成,王安石",2
2340,许公言，不知何许人，能以药为黄金，须臾而成。宗室赵子冲喜延道流，公言就之，其弟子涛不之欲。数月告子冲别，邀子涛耳语曰，君兄且死矣，君早年亦艰困，宜顺受之。子涛问所行，曰中原将乱，吾入蜀耳。踰年，金兵南下，子涛负母以南，数阽于危，守许之戒不渝。后袭安定王爵，且享高龄，年八十七。,"许公言,何许,赵子冲,高龄",4
2341,许介之，拱州襄吧人，翰后裔。幼从周必大、杨万里游。尝携其诗访真德秀于星沙，德秀告以道德为君子成身之本，功名则因平时，而词章又其末也。,"许介之,周必大,杨万里,真德秀",4
2342,许安世，(1058～1084)，字少张，襄邑人，拯子。治平四年进士第一，官至尚书都官员外郎。元丰七年卒，年仅二十七。安世旧从陆佃游，佃称其贤而叹其年不永。,"许安世,陆佃",2
2343,许奉世，邵雍荐经行，特就殿试。书注孝经。,"许奉世,邵雍",2
2344,许彦先，字觉之，始兴人。天圣二年进士，历梓州路转运判官，广南东路转运使，广东提刑，元丰二年坐孙纯私货官钱，降监吉州酒税。,"许彦先,孙纯",2
2345,许彪孙，简州人，奕子。为四川制置使参议官，景定初刘整叛，召彪孙草降文，以潼川一道为献，彪孙辞使者曰：此腕可断，此笔不可书也。即闭门与家人俱仰药死。,许彪孙,1
2346,许敦仁，兴化仙游人。第元丰八年进士，崇宁初，入为校书郎，蔡京以州里之旧，加以拔擢，凡建白，悉受京旨。拜御史中丞，上章请五日一视朝，徽宗以其言失当，命罚金，寻卒。,"许敦仁,蔡京,徽宗",3
2347,许景阳，字子春，一作名子春，字景阳，同安人。从朱熹游，熹称其说话意趣尽好，恨不得款曲议论。,"许景阳,同安,朱熹",3
2348,许景衡，(1072～1128)，字少伊，瑞安人。学于程颐，中绍圣元年进士第。高宗时除御史中丞，进尚书右丞。黄潜善等恶其异己，谮罢之。建炎二年卒，年五十七。諡忠简。景衡志虑忠纯，有大政事，必请间极论，议论不与时俯仰，为文粹然一出于正，诗吐言清拔，学者称横塘先生。有横塘集。,"许景衡,程颐,高宗,黄潜善,横塘先生",5
2349,许复道，字从道，东阳人。沈潜六经，尤长于春秋，为胡楚材师，登嘉定十年吴潜榜进士，任淮西总干，以通直郎致仕。年八十一卒，赠中奉大夫。,"胡楚材,吴潜",2
2350,许嗣翁，庐陵人。尝求刘辰翁大书泉山揭焉，曰吾泉人也，不可以不识，辰翁并为之记。,许嗣翁,1
2351,许端卿，元符二年官承议郎礼部员外郎，崇宁初提点秦凤刑狱。坐为刑部官时，朋附元祐倡宽纵之说，删改元符敕条，降通直郎，入党籍。五年叙复承议郎，与知州差遣。,许端卿,1
2352,许苍舒，舒一作野，字子齐，丹徒人，旸子。以父任为衢州龙游尉，隆兴元年登进士第，干道五年复中博学宏词科。由广德军教授召试馆职，除校书郎，迁著作佐郎，兼太常博士，权仓部郎官，论奏详明，孝宗器重之，未几以疾卒，年四十三。,"许苍舒,孝宗",2
2353,许德著，字茂明，天台人。登宝祐四年进士，贾似道当国，德著偕同榜赵宗普入谒，首以公田厉民为言，似道不德，反欲导以从己。德著曰：吾祖疏劾汪、黄二奸，吾肯阿媚以取容耶。遂不待授官而归，隐居终身，作函忠录以表志。,"许德著,贾似道,赵宗普",3
2354,许应庚，字春伯，号果斋，平江人。绍定二年进士，与弟应庭同登第，俱有时名。游李燔、饶鲁之门，以操行著。,"许应庚,李燔,饶鲁",3
2355,许怀德，字师古，祥符人，均三子。以父荫累擢殿前指挥使，赵元昊寇边，怀德拒战有功，其后连以畏愞被谪，已而与功臣并进典兵，及坐请记得罪，去而复还。时遭承平，故得保宠禄，官至宁远军节度使。卒赠侍中，諡荣毅。,"许怀德,师古,赵元昊",3
2356,曹夬，休宁人，矩孙。任睦州建德丞，方腊之乱死于官。诏进秩三等，与三子恩泽。,"曹夬,方腊",2
2357,曹氏，王宣妻，临淮县人。建炎三年盗马进掠临淮，宣欲其避之，曹曰：我闻妇人死不出闺房。贼至劫持之，大骂不屈，为所害。,"曹氏,王宣,马进",3
2358,曹正，字性之，乐平人。锺宏称其寂静弗忘，酬应非扰，,曹正,1
2359,曹泳，初窜名军中，得列功赏，并进班行，尝监黄巖酒税，以旧厚秦桧，累官直宝谟阁。绍兴二十二年帅越州，翌年改知临安，官至户部侍郎。二十五年十月贬新州。,"曹泳,秦桧",2
2360,曹冠，字宗臣，一字宗元，号双溪，东阳人。以乡贡入太学，秦桧以诸孙师事之。登绍兴二十四年进士，擢太常博士，兼,"曹冠,秦桧",2
2361,曹淇，字元圭，号霞寓，天台人。与郡人杨珏、陈天瑞、车若水等为友，倡明理学于上蔡书院，台之儒风于时为盛。,"曹淇,元圭,杨珏,陈天瑞,车若水",5
2362,曹彬，(931～999)，字国华，真定灵寿人，芸子。始生周岁，父母以玩具罗列于前，彬左手提干戈，右手取俎豆，斯须取一印，他无所视，人皆异之。汉干祐中为成德军牙将，仕周为河中都监。后归宋，干德初伐蜀，陕中郡县悉下，诸将咸欲屠城，彬独申令戢下。诸将多收子女玉帛，彬橐中唯图书衣衾而已。授宣徽南院使，义成军节度使。及下江南，不妄杀一人。自出师至凯旋，士众畏服，无轻肆者。及入见，则称奉敕差往江南句当公事回，其谦恭不伐如此。进检校太师，兼侍中，封鲁国公，为时良将第一。咸平二年卒，年六十九。赠中书令，追封济阳郡王，諡武,曹彬,1
2363,曹偕，字光道，真定灵寿人，佾从弟。读书知义，以节侠自喜。累官河阳总管。尝从梅尧臣学诗，尧臣称之。为序其诗。,"曹偕,梅尧臣",2
